,source,target,is_a,weight
18254,chilcaerestu,Renzo_Reggiardo,fan,111.4
18255,Giantivi,Renzo_Reggiardo,fan,25.7666666667
18256,Pamand21,Renzo_Reggiardo,fan,62.2
18257,NzTorres,Renzo_Reggiardo,fan,63.7666666667
18258,luis_acha94,Renzo_Reggiardo,fan,77.6
18259,chikdlosdports,Renzo_Reggiardo,fan,57.7
18260,Luiscuadrao,Renzo_Reggiardo,fan,87.2333333333
18261,PierreFS,Renzo_Reggiardo,fan,83.9333333333
18262,0511Jessy28,Renzo_Reggiardo,fan,44.6666666667
18263,pamelaalithu,Renzo_Reggiardo,fan,97.4666666667
18264,cuyacochachi,Renzo_Reggiardo,fan,37.9666666667
18265,lobodelzo,Renzo_Reggiardo,fan,80.3666666667
18266,Gtavo_7,Renzo_Reggiardo,fan,98.3333333333
18267,pierogc22,Renzo_Reggiardo,fan,102.0
18268,GloRi_Mathews,Renzo_Reggiardo,fan,94.4333333333
18269,CesaralvarezA,Renzo_Reggiardo,fan,78.8666666667
18270,BrissaValles,Renzo_Reggiardo,fan,110.066666667
18271,U_Rommy,Renzo_Reggiardo,fan,98.9
18272,mzirenam,Renzo_Reggiardo,fan,50.9666666667
18273,prudenciocd,Renzo_Reggiardo,fan,88.9
18274,maryagu81872922,Renzo_Reggiardo,fan,53.8666666667
18275,04Rosillo,Renzo_Reggiardo,fan,57.3666666667
18276,pic_samir,Renzo_Reggiardo,fan,59.8333333333
18277,cedavize,Renzo_Reggiardo,fan,95.4
18278,SUSVIQ,Renzo_Reggiardo,fan,64.7333333333
18279,Elizacurog,Renzo_Reggiardo,fan,4.43333333333
18280,lleda_maria,Renzo_Reggiardo,fan,15.8666666667
18281,jhoselynerobles,Renzo_Reggiardo,fan,109.0
18282,hempliv,Renzo_Reggiardo,fan,103.466666667
18283,GregoriasarriaJ,Renzo_Reggiardo,fan,61.5
18284,SolXv15,Renzo_Reggiardo,fan,58.0333333333
18285,Jeremy2003Crack,Renzo_Reggiardo,fan,20.9
18286,saidaloz,Renzo_Reggiardo,fan,36.0666666667
18287,ChapuzzaUp,Renzo_Reggiardo,fan,28.7
18288,katycita27,Renzo_Reggiardo,fan,102.5
18289,Carlitos_Virgo,Renzo_Reggiardo,fan,71.8666666667
18290,cristi2171,Renzo_Reggiardo,fan,65.5333333333
18291,tito57reynoso,Renzo_Reggiardo,fan,91.8666666667
18292,WLB4,Renzo_Reggiardo,fan,88.2333333333
18293,JoanPercy1,Renzo_Reggiardo,fan,43.3666666667
18294,carlos_wandre,Renzo_Reggiardo,fan,64.8333333333
18295,lonnyemarinho,Renzo_Reggiardo,fan,63.8333333333
18296,Alexandra91_26,Renzo_Reggiardo,fan,32.6333333333
18297,PeruPatriaSegur,Renzo_Reggiardo,fan,61.1
18298,MahyferPier,Renzo_Reggiardo,fan,30.7
18299,elapostolico,Renzo_Reggiardo,fan,114.166666667
18300,Alex_S_F24,Renzo_Reggiardo,fan,59.2666666667
18301,MythEXO,Renzo_Reggiardo,fan,30.9333333333
18302,Jorgesonco,Renzo_Reggiardo,fan,92.4666666667
18303,di_vigil,Renzo_Reggiardo,fan,59.0333333333
18304,MarlonBrav,Renzo_Reggiardo,fan,36.0666666667
18305,Diego_G_Bonilla,Renzo_Reggiardo,fan,84.2
18306,Leona2507,Renzo_Reggiardo,fan,90.2
18307,floreshenry,Renzo_Reggiardo,fan,109.9
18308,FiestaDelHincha,Renzo_Reggiardo,fan,26.8333333333
18309,ZzArTuRo,Renzo_Reggiardo,fan,55.2
18310,FabiolaMory,Renzo_Reggiardo,fan,51.3
18311,138Sonia,Renzo_Reggiardo,fan,80.7666666667
18312,Nilton_Roger,Renzo_Reggiardo,fan,102.433333333
18313,RivertNio,Renzo_Reggiardo,fan,55.8666666667
18314,Fran_M23,Renzo_Reggiardo,fan,8.43333333333
18315,michaelcarhuapo,Renzo_Reggiardo,fan,85.5666666667
18316,Logan1727Julio,Renzo_Reggiardo,fan,73.5
18317,DiegoLe82415672,Renzo_Reggiardo,fan,4.43333333333
18318,DavidAl16075200,Renzo_Reggiardo,fan,41.0666666667
18319,jjgchau,Renzo_Reggiardo,fan,73.0666666667
18320,ErikAlva8,Renzo_Reggiardo,fan,105.1
18321,mundotvpe,Renzo_Reggiardo,fan,95.5
18322,dianadp17,Renzo_Reggiardo,fan,91.4333333333
18323,soeli_15766,Renzo_Reggiardo,fan,59.5666666667
18324,DTuirima,Renzo_Reggiardo,fan,85.2
18325,MarisaGlave,Renzo_Reggiardo,fan,98.3666666667
18326,lymq,Renzo_Reggiardo,fan,102.6
18327,CAZADORA_23_04,Renzo_Reggiardo,fan,101.533333333
18328,Jguevarc,Renzo_Reggiardo,fan,85.6
18329,GILDERFRANCK,Renzo_Reggiardo,fan,101.433333333
18330,piero_davilab16,Renzo_Reggiardo,fan,79.3
18331,ArledJC8,Renzo_Reggiardo,fan,24.5
18332,Edu_Valladares,Renzo_Reggiardo,fan,99.5666666667
18333,mire022,Renzo_Reggiardo,fan,41.8
18334,gnatius,Renzo_Reggiardo,fan,139.0
18335,jeysha1933,Renzo_Reggiardo,fan,41.9666666667
18336,emmanuel_1121,Renzo_Reggiardo,fan,47.7333333333
18337,cge_bandolero,Renzo_Reggiardo,fan,90.5666666667
18338,sharza_,Renzo_Reggiardo,fan,84.9
18339,WCarasas,Renzo_Reggiardo,fan,37.0333333333
18340,dsullon,Renzo_Reggiardo,fan,101.766666667
18341,duxzahb,Renzo_Reggiardo,fan,47.3
18342,roy2958ras,Renzo_Reggiardo,fan,58.6333333333
18343,ricardoquirozr,Renzo_Reggiardo,fan,88.4333333333
18344,RobertoRLuna,Renzo_Reggiardo,fan,81.5333333333
18345,Veronica_Lesly,Renzo_Reggiardo,fan,71.4
18346,twodices,Renzo_Reggiardo,fan,85.6333333333
18347,fodfs,Renzo_Reggiardo,fan,94.4666666667
18348,leo59lon,Renzo_Reggiardo,fan,42.9333333333
18349,JemmyPeralta,Renzo_Reggiardo,fan,101.833333333
18350,GoyasAlberto,Renzo_Reggiardo,fan,59.9
18351,keturevilla,Renzo_Reggiardo,fan,84.7666666667
18352,JeiserPeru,Renzo_Reggiardo,fan,64.7
18353,GISELLAYOLI,Renzo_Reggiardo,fan,102.466666667
18354,JMYALAN,Renzo_Reggiardo,fan,73.2333333333
18355,miguelangel_lc,Renzo_Reggiardo,fan,75.5333333333
18356,thepointrock,Renzo_Reggiardo,fan,46.9666666667
18357,leonorbruno22,Renzo_Reggiardo,fan,64.0666666667
18358,EduardoRDV,Renzo_Reggiardo,fan,9.06666666667
18359,SolierDavid,Renzo_Reggiardo,fan,47.1333333333
18360,TONITETO,Renzo_Reggiardo,fan,99.9
18361,KeellerCueva,Renzo_Reggiardo,fan,66.7333333333
18362,BuscandoGente,Renzo_Reggiardo,fan,79.0
18363,1020Wilfredo,Renzo_Reggiardo,fan,61.1666666667
18364,charlie_1102,Renzo_Reggiardo,fan,69.5333333333
18365,cynthiatovar,Renzo_Reggiardo,fan,110.333333333
18366,BrunoBenitesM,Renzo_Reggiardo,fan,91.9
18367,ismael_dst,Renzo_Reggiardo,fan,31.8333333333
18368,1820ayra,Renzo_Reggiardo,fan,43.8
18369,EncisoSandra,Renzo_Reggiardo,fan,104.766666667
18370,DromZua,Renzo_Reggiardo,fan,36.3
18371,Edoming59503143,Renzo_Reggiardo,fan,1.06666666667
18372,lunanegra316,Renzo_Reggiardo,fan,105.733333333
18373,renatto1610,Renzo_Reggiardo,fan,69.0666666667
18374,CollasosDelgado,Renzo_Reggiardo,fan,2.4
18375,Tgiusseppe,Renzo_Reggiardo,fan,89.6666666667
18376,garfz34,Renzo_Reggiardo,fan,79.7333333333
18377,jbruiget14,Renzo_Reggiardo,fan,72.4333333333
18378,bernardo_eb,Renzo_Reggiardo,fan,81.7666666667
18379,jorgemorenoperu,Renzo_Reggiardo,fan,110.233333333
18380,894Dennis,Renzo_Reggiardo,fan,78.1
18381,fotoburgos8,Renzo_Reggiardo,fan,44.7333333333
18382,lapao_sal,Renzo_Reggiardo,fan,60.0
18383,WChivilchez,Renzo_Reggiardo,fan,11.0666666667
18384,mariita228,Renzo_Reggiardo,fan,88.6
18385,patrici90079714,Renzo_Reggiardo,fan,70.2333333333
18386,JackelineRuiz15,Renzo_Reggiardo,fan,36.4333333333
18387,jesuspuma30,Renzo_Reggiardo,fan,92.4666666667
18388,menfraju,Renzo_Reggiardo,fan,105.2
18389,EAmadoRomero,Renzo_Reggiardo,fan,72.6333333333
18390,PedroRa56369979,Renzo_Reggiardo,fan,1.4
18391,Erick2_mg,Renzo_Reggiardo,fan,21.2
18392,alexaron20,Renzo_Reggiardo,fan,112.933333333
18393,GiovanVenz,Renzo_Reggiardo,fan,99.6333333333
18394,R_eam,Renzo_Reggiardo,fan,67.7333333333
18395,kimyluw,Renzo_Reggiardo,fan,45.4
18396,Frank_Cornejo,Renzo_Reggiardo,fan,98.6666666667
18397,luisantonio_82,Renzo_Reggiardo,fan,88.7333333333
18398,Marthatg81Irene,Renzo_Reggiardo,fan,37.3666666667
18399,LUISITOBETO,Renzo_Reggiardo,fan,98.3666666667
18400,LterrycTerry1,Renzo_Reggiardo,fan,7.83333333333
18401,riomistico17,Renzo_Reggiardo,fan,103.233333333
18402,AguadoEapk,Renzo_Reggiardo,fan,38.8
18403,eltalivanreyes,Renzo_Reggiardo,fan,75.0
18404,sam33860685,Renzo_Reggiardo,fan,78.8666666667
18405,yamiih34,Renzo_Reggiardo,fan,53.9
18406,Carmen_Cooper,Renzo_Reggiardo,fan,99.8666666667
18407,reneecgn,Renzo_Reggiardo,fan,98.6666666667
18408,JenniferBradu,Renzo_Reggiardo,fan,57.9
18409,Brayamois,Renzo_Reggiardo,fan,101.966666667
18410,CHARACATO_MISTI,Renzo_Reggiardo,fan,69.8666666667
18411,hueresoto,Renzo_Reggiardo,fan,45.2333333333
18412,SoloSonrie2017,Renzo_Reggiardo,fan,105.166666667
18413,YSDM26,Renzo_Reggiardo,fan,50.1333333333
18414,Economia_Irreal,Renzo_Reggiardo,fan,72.4333333333
18415,1230Negraso,Renzo_Reggiardo,fan,59.1
18416,aldoparian,Renzo_Reggiardo,fan,93.9
18417,pilargutarra,Renzo_Reggiardo,fan,114.8
18418,alanmoronflores,Renzo_Reggiardo,fan,83.1333333333
18419,cecimili,Renzo_Reggiardo,fan,95.7333333333
18420,dariobendezu,Renzo_Reggiardo,fan,83.7
18421,wiliamfz,Renzo_Reggiardo,fan,78.5666666667
18422,vicentgol,Renzo_Reggiardo,fan,98.4666666667
18423,Yimi21449859,Renzo_Reggiardo,fan,3.36666666667
18424,mariacracy,Renzo_Reggiardo,fan,102.566666667
18425,Pelerod1501,Renzo_Reggiardo,fan,57.8666666667
18426,NadiaAliquinMor,Renzo_Reggiardo,fan,71.1
18427,ARSENIA73,Renzo_Reggiardo,fan,87.4333333333
18428,cheheme,Renzo_Reggiardo,fan,92.3333333333
18429,karito0111,Renzo_Reggiardo,fan,30.5
18430,Dalmantefdc,Renzo_Reggiardo,fan,61.1666666667
18431,kathyaormeodelv,Renzo_Reggiardo,fan,80.8
18432,Antonioli27,Renzo_Reggiardo,fan,81.4666666667
18433,ina_paola,Renzo_Reggiardo,fan,85.3666666667
18434,ada_cornejo,Renzo_Reggiardo,fan,40.3
18435,cponcedeleon3,Renzo_Reggiardo,fan,59.0333333333
18436,ronyjan,Renzo_Reggiardo,fan,108.8
18437,Leslie_217,Renzo_Reggiardo,fan,96.2666666667
18438,MilagrozQ,Renzo_Reggiardo,fan,78.3333333333
18439,andbenav,Renzo_Reggiardo,fan,64.2333333333
18440,frankal32414356,Renzo_Reggiardo,fan,75.9333333333
18441,CarojasbeCarlos,Renzo_Reggiardo,fan,35.7333333333
18442,Jamesvc8,Renzo_Reggiardo,fan,103.966666667
18443,raul010203,Renzo_Reggiardo,fan,51.3333333333
18444,Fernando_DC99,Renzo_Reggiardo,fan,69.5666666667
18445,Jesus7saravia,Renzo_Reggiardo,fan,47.1666666667
18446,danielbazanQC,Renzo_Reggiardo,fan,112.233333333
18447,gil_tonccochi,Renzo_Reggiardo,fan,36.4
18448,davidxitoxd,Renzo_Reggiardo,fan,56.4333333333
18449,leondormido51,Renzo_Reggiardo,fan,65.7
18450,lizbethroussell,Renzo_Reggiardo,fan,82.0
18451,1988Jefrhy,Renzo_Reggiardo,fan,65.0333333333
18452,crisbarbie10,Renzo_Reggiardo,fan,86.2666666667
18453,dannylo18,Renzo_Reggiardo,fan,76.9
18454,nandoeros89,Renzo_Reggiardo,fan,63.4333333333
18455,lreyesc1,Renzo_Reggiardo,fan,80.2333333333
18456,Brasas_cocteles,Renzo_Reggiardo,fan,46.5
18457,lsolaligue,Renzo_Reggiardo,fan,58.6
18458,ludwing_renz,Renzo_Reggiardo,fan,74.9
18459,shanie_23,Renzo_Reggiardo,fan,100.666666667
18460,GiselaR65850826,Renzo_Reggiardo,fan,46.3666666667
18461,DaphFarroG,Renzo_Reggiardo,fan,30.7
18462,Yeka00Jesus,Renzo_Reggiardo,fan,77.0333333333
18463,AugustoPezo20,Renzo_Reggiardo,fan,42.3
18464,ysela1224,Renzo_Reggiardo,fan,107.4
18465,jeanetandrea,Renzo_Reggiardo,fan,54.9
18466,ferocutec,Renzo_Reggiardo,fan,48.5333333333
18467,oyola_cas,Renzo_Reggiardo,fan,42.3666666667
18468,pamelaninrod,Renzo_Reggiardo,fan,25.5
18469,sebastianov1977,Renzo_Reggiardo,fan,19.7666666667
18470,Nicolas_mc97,Renzo_Reggiardo,fan,71.7333333333
18471,nicedipa,Renzo_Reggiardo,fan,98.7
18472,Ederespinoza10,Renzo_Reggiardo,fan,67.0
18473,Carmen29044908,Renzo_Reggiardo,fan,6.06666666667
18474,gutienrike,Renzo_Reggiardo,fan,59.6333333333
18475,discovery_inca,Renzo_Reggiardo,fan,46.9
18476,VincesEduar1,Renzo_Reggiardo,fan,1.63333333333
18477,jaimealfredo11,Renzo_Reggiardo,fan,86.7
18478,willy_om,Renzo_Reggiardo,fan,74.3
18479,veronicapalbru,Renzo_Reggiardo,fan,102.433333333
18480,joenrriquese,Renzo_Reggiardo,fan,117.2
18481,duncanrex2002,Renzo_Reggiardo,fan,74.9666666667
18482,PierinaMaria1,Renzo_Reggiardo,fan,38.9333333333
18483,linaresjose25,Renzo_Reggiardo,fan,49.1
18484,AncaroCa14,Renzo_Reggiardo,fan,48.6666666667
18485,CARIASGUANDO,Renzo_Reggiardo,fan,55.5666666667
18486,chatoratto,Renzo_Reggiardo,fan,114.166666667
18487,elazaroa,Renzo_Reggiardo,fan,104.066666667
18488,MovimientoMPP,Renzo_Reggiardo,fan,58.9666666667
18489,cesarcarpio75,Renzo_Reggiardo,fan,92.6666666667
18490,r_blanquillo,Renzo_Reggiardo,fan,68.8333333333
18491,mariojiraldo24,Renzo_Reggiardo,fan,4.73333333333
18492,evycruz07,Renzo_Reggiardo,fan,78.5333333333
18493,PudgeCom1999,Renzo_Reggiardo,fan,46.3
18494,SiguasHer,Renzo_Reggiardo,fan,45.3333333333
18495,BusterX29,Renzo_Reggiardo,fan,110.466666667
18496,gerobamasna,Renzo_Reggiardo,fan,44.7333333333
18497,Carm_n,Renzo_Reggiardo,fan,102.166666667
18498,MantillaFabiola,Renzo_Reggiardo,fan,54.9666666667
18499,dustin_soto_29,Renzo_Reggiardo,fan,4.6
18500,johhui10,Renzo_Reggiardo,fan,94.4666666667
18501,Maisagallardo2,Renzo_Reggiardo,fan,6.36666666667
18502,lagarciaz,Renzo_Reggiardo,fan,93.8333333333
18503,Christianh1972,Renzo_Reggiardo,fan,34.7333333333
18504,Jhonn01Jhonn,Renzo_Reggiardo,fan,37.0
18505,EDWINBD,Renzo_Reggiardo,fan,83.7666666667
18506,eduardoguia2810,Renzo_Reggiardo,fan,28.0
18507,ALDO863,Renzo_Reggiardo,fan,86.3666666667
18508,Seminariosperu,Renzo_Reggiardo,fan,61.6
18509,ABarnecheaG,Renzo_Reggiardo,fan,35.0666666667
18510,ftouzett,Renzo_Reggiardo,fan,71.4666666667
18511,lomismopaty,Renzo_Reggiardo,fan,90.0
18512,margoth81795380,Renzo_Reggiardo,fan,64.9
18513,mariela170462,Renzo_Reggiardo,fan,7.2
18514,MARIORIVASRAMIR,Renzo_Reggiardo,fan,81.6
18515,Paola_RamirezC,Renzo_Reggiardo,fan,102.566666667
18516,TeresaVeraTude3,Renzo_Reggiardo,fan,29.2
18517,fercorasgui,Renzo_Reggiardo,fan,41.6
18518,StephanyMunive,Renzo_Reggiardo,fan,77.0
18519,naylamprivero,Renzo_Reggiardo,fan,55.5
18520,UnidosporelPeru,Renzo_Reggiardo,fan,90.3666666667
18521,Jose_alci,Renzo_Reggiardo,fan,114.6
18522,Elizabeth19270,Renzo_Reggiardo,fan,72.6
18523,jcgonzagac,Renzo_Reggiardo,fan,83.5
18524,natieli27,Renzo_Reggiardo,fan,103.3
18525,yumira1602,Renzo_Reggiardo,fan,78.9333333333
18526,sanchez_ysla,Renzo_Reggiardo,fan,47.6
18527,Kevin_Crisanto,Renzo_Reggiardo,fan,75.4
18528,vebyg5,Renzo_Reggiardo,fan,60.2
18529,jflimoe,Renzo_Reggiardo,fan,99.0333333333
18530,Javicho231,Renzo_Reggiardo,fan,90.9666666667
18531,assoliperu,Renzo_Reggiardo,fan,95.9
18532,jamescrisanta,Renzo_Reggiardo,fan,90.5
18533,ba790906a3e0473,Renzo_Reggiardo,fan,43.7333333333
18534,jorfel69,Renzo_Reggiardo,fan,78.9333333333
18535,edith_jade,Renzo_Reggiardo,fan,69.2666666667
18536,Kareliarivera,Renzo_Reggiardo,fan,89.4666666667
18537,Hellensaro,Renzo_Reggiardo,fan,85.9666666667
18538,Selenia_N,Renzo_Reggiardo,fan,110.033333333
18539,JoseIshpilco,Renzo_Reggiardo,fan,78.1666666667
18540,marthasilvestre,Renzo_Reggiardo,fan,111.8
18541,cintitita,Renzo_Reggiardo,fan,104.666666667
18542,fsilva2903,Renzo_Reggiardo,fan,4.6
18543,sandraursula,Renzo_Reggiardo,fan,113.633333333
18544,egallardoponce,Renzo_Reggiardo,fan,79.0666666667
18545,JHOELNORIEGA,Renzo_Reggiardo,fan,72.3666666667
18546,SCANGELO,Renzo_Reggiardo,fan,100.8
18547,augustoarce89,Renzo_Reggiardo,fan,32.2333333333
18548,VhvhbjbKuke,Renzo_Reggiardo,fan,36.3333333333
18549,6d86e543a094467,Renzo_Reggiardo,fan,41.4333333333
18550,DavidRengifoStr,Renzo_Reggiardo,fan,89.6666666667
18551,taisandri,Renzo_Reggiardo,fan,51.5666666667
18552,MANDUJAIME,Renzo_Reggiardo,fan,102.366666667
18553,Adeprinperu,Renzo_Reggiardo,fan,23.7666666667
18554,Jackelyne,Renzo_Reggiardo,fan,102.133333333
18555,yvanlopezlujan,Renzo_Reggiardo,fan,110.4
18556,AlexisRomanA,Renzo_Reggiardo,fan,85.2666666667
18557,Aprocalipsis13,Renzo_Reggiardo,fan,42.7666666667
18558,saulcajacuri,Renzo_Reggiardo,fan,111.4
18559,Milespa29,Renzo_Reggiardo,fan,109.9
18560,roly135,Renzo_Reggiardo,fan,70.8333333333
18561,dianarp86,Renzo_Reggiardo,fan,111.033333333
18562,JoseNina9,Renzo_Reggiardo,fan,39.1333333333
18563,gianvh29,Renzo_Reggiardo,fan,101.6
18564,CVPROJECTSAC,Renzo_Reggiardo,fan,97.8
18565,fgalarretajl,Renzo_Reggiardo,fan,43.6333333333
18566,aniluna8a,Renzo_Reggiardo,fan,31.0
18567,NekoSita,Renzo_Reggiardo,fan,109.866666667
18568,luzmy1977,Renzo_Reggiardo,fan,44.3666666667
18569,ANACAR2011,Renzo_Reggiardo,fan,94.8333333333
18570,eliananaya,Renzo_Reggiardo,fan,89.4333333333
18571,aManGuillen,Renzo_Reggiardo,fan,63.9666666667
18572,AleHuayOviedo,Renzo_Reggiardo,fan,55.4
18573,SCHWARZHANS,Renzo_Reggiardo,fan,109.5
18574,Hanubrio,Renzo_Reggiardo,fan,94.1666666667
18575,KarolZevallosT,Renzo_Reggiardo,fan,72.4333333333
18576,stephaniecondo,Renzo_Reggiardo,fan,81.1
18577,RoxanaSantalla,Renzo_Reggiardo,fan,54.7666666667
18578,yoshy_666,Renzo_Reggiardo,fan,92.8333333333
18579,Leila_Soto,Renzo_Reggiardo,fan,95.7
18580,najarspeedycom1,Renzo_Reggiardo,fan,2.86666666667
18581,RLoNet,Renzo_Reggiardo,fan,75.3333333333
18582,jessicaveme,Renzo_Reggiardo,fan,85.9
18583,betsimagaly1,Renzo_Reggiardo,fan,47.7
18584,Antonio_De_Amat,Renzo_Reggiardo,fan,61.6666666667
18585,fabridomaia,Renzo_Reggiardo,fan,44.4
18586,charitochaver,Renzo_Reggiardo,fan,40.2666666667
18587,cristiannikita,Renzo_Reggiardo,fan,80.5
18588,Jessie158jessy,Renzo_Reggiardo,fan,59.9
18589,kualilla,Renzo_Reggiardo,fan,112.133333333
18590,27Caaj,Renzo_Reggiardo,fan,39.8666666667
18591,Florcid,Renzo_Reggiardo,fan,100.933333333
18592,Ritaguillermo,Renzo_Reggiardo,fan,94.5666666667
18593,chicho_watanabe,Renzo_Reggiardo,fan,28.4333333333
18594,RamirezGilter,Renzo_Reggiardo,fan,33.5666666667
18595,CarloLarsan,Renzo_Reggiardo,fan,72.7
18596,guillerk30,Renzo_Reggiardo,fan,85.5333333333
18597,vvigilante,Renzo_Reggiardo,fan,88.0666666667
18598,keinit,Renzo_Reggiardo,fan,111.866666667
18599,ELDEGOLLAR,Renzo_Reggiardo,fan,92.4333333333
18600,Noelia2563,Renzo_Reggiardo,fan,37.2666666667
18601,QuispeWalther,Renzo_Reggiardo,fan,46.1
18602,GoldenLifePeru,Renzo_Reggiardo,fan,62.4
18603,vrojasbonifacio,Renzo_Reggiardo,fan,54.2666666667
18604,JEANCARLOLOAYZA,Renzo_Reggiardo,fan,70.6333333333
18605,Memoperezel8,Renzo_Reggiardo,fan,46.3
18606,RDPPERU,Renzo_Reggiardo,fan,95.7333333333
18607,Andrea_Furiur,Renzo_Reggiardo,fan,112.6
18608,genivolta,Renzo_Reggiardo,fan,84.7333333333
18609,Jlvb2317,Renzo_Reggiardo,fan,30.6
18610,estebangarcilaz,Renzo_Reggiardo,fan,91.3333333333
18611,col_gab,Renzo_Reggiardo,fan,76.0
18612,johamdl8,Renzo_Reggiardo,fan,47.6666666667
18613,rtoro32,Renzo_Reggiardo,fan,90.5333333333
18614,kirarcangel,Renzo_Reggiardo,fan,87.0
18615,ChavezGiyan,Renzo_Reggiardo,fan,47.7
18616,lu_mol16,Renzo_Reggiardo,fan,104.333333333
18617,paucep0,Renzo_Reggiardo,fan,49.6333333333
18618,RivarolaDina,Renzo_Reggiardo,fan,7.06666666667
18619,64fe1075718d4f9,Renzo_Reggiardo,fan,39.4333333333
18620,UsbCepea,Renzo_Reggiardo,fan,82.7
18621,luighiconsentid,Renzo_Reggiardo,fan,42.3
18622,Ag4Pedro,Renzo_Reggiardo,fan,61.7666666667
18623,ingeniperu,Renzo_Reggiardo,fan,65.1666666667
18624,pamelalizz,Renzo_Reggiardo,fan,90.4
18625,hvber,Renzo_Reggiardo,fan,113.366666667
18626,jcarlos_jb,Renzo_Reggiardo,fan,85.3
18627,MLEONL01,Renzo_Reggiardo,fan,95.4666666667
18628,Rabinci,Renzo_Reggiardo,fan,111.3
18629,carlitoscapitan,Renzo_Reggiardo,fan,50.6
18630,aleja_chavez,Renzo_Reggiardo,fan,70.5666666667
18631,Joequesquen,Renzo_Reggiardo,fan,60.5666666667
18632,Marisolaliagaur,Renzo_Reggiardo,fan,43.5
18633,DanitzaMore,Renzo_Reggiardo,fan,111.533333333
18634,bmaelo,Renzo_Reggiardo,fan,63.2
18635,Guztavo2012,Renzo_Reggiardo,fan,97.0666666667
18636,diegoomonte,Renzo_Reggiardo,fan,109.633333333
18637,JDelcarpio23,Renzo_Reggiardo,fan,93.8
18638,edgvans,Renzo_Reggiardo,fan,92.2666666667
18639,AMDiazR,Renzo_Reggiardo,fan,98.2
18640,Albertt97258626,Renzo_Reggiardo,fan,15.5
18641,BATERIACONSULT,Renzo_Reggiardo,fan,30.7333333333
18642,EVelardeL,Renzo_Reggiardo,fan,85.7333333333
18643,saratume,Renzo_Reggiardo,fan,109.966666667
18644,mijaolivera,Renzo_Reggiardo,fan,79.0333333333
18645,luhina,Renzo_Reggiardo,fan,106.6
18646,LuisManriq7,Renzo_Reggiardo,fan,18.8666666667
18647,chizitoconmaiz,Renzo_Reggiardo,fan,68.3
18648,CarolRoodriguez,Renzo_Reggiardo,fan,73.0
18649,InesEsther1958,Renzo_Reggiardo,fan,92.0
18650,_8iancarlo,Renzo_Reggiardo,fan,111.733333333
18651,elpajaronc3,Renzo_Reggiardo,fan,68.3333333333
18652,alexpalaciosto2,Renzo_Reggiardo,fan,29.3
18653,jo2eburgos1103,Renzo_Reggiardo,fan,94.9333333333
18654,carlosllantoy1,Renzo_Reggiardo,fan,18.9
18655,kpna_a,Renzo_Reggiardo,fan,97.0666666667
18656,DivivMedina,Renzo_Reggiardo,fan,26.9
18657,caeuku,Renzo_Reggiardo,fan,74.4
18658,OCedron,Renzo_Reggiardo,fan,68.5666666667
18659,Gustavo_MP,Renzo_Reggiardo,fan,104.3
18660,elisp2312,Renzo_Reggiardo,fan,89.8333333333
18661,somaratrevexz17,Renzo_Reggiardo,fan,43.2
18662,Jesbyta,Renzo_Reggiardo,fan,41.4666666667
18663,Ferkada,Renzo_Reggiardo,fan,109.933333333
18664,daddyfruis,Renzo_Reggiardo,fan,56.3666666667
18665,Amy668,Renzo_Reggiardo,fan,89.3333333333
18666,damasderojo,Renzo_Reggiardo,fan,133.966666667
18667,purizaga10,Renzo_Reggiardo,fan,33.5333333333
18668,Nisachan16,Renzo_Reggiardo,fan,78.2
18669,elygrados,Renzo_Reggiardo,fan,111.033333333
18670,Gali73,Renzo_Reggiardo,fan,98.8666666667
18671,AraceAl,Renzo_Reggiardo,fan,66.0
18672,RodaRamirez,Renzo_Reggiardo,fan,111.033333333
18673,eberalbert,Renzo_Reggiardo,fan,81.3333333333
18674,LeylaMajluf,Renzo_Reggiardo,fan,93.7666666667
18675,santiagobasurco,Renzo_Reggiardo,fan,66.3666666667
18676,ronald2250,Renzo_Reggiardo,fan,88.7333333333
18677,anjeligonzaga,Renzo_Reggiardo,fan,39.5333333333
18678,JuanMisad,Renzo_Reggiardo,fan,45.7666666667
18679,Techysg,Renzo_Reggiardo,fan,96.7666666667
18680,corderoolivera,Renzo_Reggiardo,fan,63.9666666667
18681,Aidadel87360763,Renzo_Reggiardo,fan,31.2
18682,FernandoRD20,Renzo_Reggiardo,fan,74.3333333333
18683,rafolaya,Renzo_Reggiardo,fan,103.233333333
18684,rossimarh,Renzo_Reggiardo,fan,72.2333333333
18685,RenatoZamudio,Renzo_Reggiardo,fan,86.0
18686,jstanly19,Renzo_Reggiardo,fan,103.233333333
18687,Lima_b_raices,Renzo_Reggiardo,fan,95.1333333333
18688,JahsLeone,Renzo_Reggiardo,fan,39.9
18689,CarmenMinalla1,Renzo_Reggiardo,fan,80.5
18690,CristiaMotorino,Renzo_Reggiardo,fan,57.2333333333
18691,konnichiwa1923,Renzo_Reggiardo,fan,58.2666666667
18692,Centro_PMiramar,Renzo_Reggiardo,fan,63.5666666667
18693,IvonneIvoncito,Renzo_Reggiardo,fan,71.1333333333
18694,educast11,Renzo_Reggiardo,fan,89.3333333333
18695,luisavilazamudi,Renzo_Reggiardo,fan,81.0
18696,brigittekruse,Renzo_Reggiardo,fan,80.9
18697,reynareyna2481,Renzo_Reggiardo,fan,40.8333333333
18698,santiagollaury,Renzo_Reggiardo,fan,98.8333333333
