fecha,Positividad,Likes,ReTweets,txt
2018-08-24 16:10:01,0.22283596324228538,333,95,"Tenemos que lograr que Lima haga deporte. Una generación formada en el deporte, adquiere valores que hoy no tenemos. Adquiere disciplina; sabe que con esfuerzo se alcanzan metas; aprende a respetar reglas, aprende a competir, a ganar sin orgullo y perder sin rencor..."
2018-08-24 16:14:43,0.06372759656853387,21,7,"Una juventud formada en el deporte, sabe trabajar en equipo, aprende a ser solidaria; sabe cubrir la espalda del amigo y confiarle a él la suya. Sabe que para alcanzar metas hay que planificar, trabajar duro, perseverar y nunca bajar los brazos. Es aguerrida y luchadora..."
2018-08-24 16:14:43,0.06372759656853387,21,7,"Una juventud formada en el deporte, sabe trabajar en equipo, aprende a ser solidaria; sabe cubrir la espalda del amigo y confiarle a él la suya. Sabe que para alcanzar metas hay que planificar, trabajar duro, perseverar y nunca bajar los brazos. Es aguerrida y luchadora..."
2018-08-24 16:20:24,0.06872096955871075,44,11,"Una generación formada en el deporte es sana física, mental y moralmente; crece feliz porque aprende jugando y se compromete con su futuro y el de los demás..."
2018-08-24 16:22:12,0.8012281773426922,82,23,"Por eso quiero promover el deporte desde la Municipalidad, como nunca antes se ha visto. Si logramos que los niños y jóvenes de Lima crezcan haciendo deporte, tendremos campeones y medallas en el futuro, pero lo más importante, tendremos mejores ciudadanos. Por una"
2018-08-24 16:41:03,0.8662242209090625,4,1,"El deporte incluye a los discpacitados. Y ahora precisamente estoy en Lima Norte, demandando la construccion de puentes peatonales inclusivos en la Panamericana."
2018-08-24 16:43:51,0.036099850862658774,1,2,Largo. Resumen 1. Exigir al Gobierno termine de transferir comoetencias de educación a Lima para manejarla e implementar el.tema en colegios 2. Convenios entre munis dist y fed deportivas nacionales para desarrollar diferentes disciplinas en toda la ciudad y no solo en videna.
2018-08-24 16:46:22,0.5642102706968807,2,1,3. Aprovechar los Panamericanos como diaparador. 4. Generar programas se estímulo para deportistas de alta competencia. 5. Promover construcción de infraestructura (no solo canchitas) 6. Potenciar interescolares enviando técnicos a colegios. Etc.
2018-08-24 17:42:22,0.3126118507120525,5,2,"El centro no vela por los intereses de sus habitantes, porque se le atiende en función de la gran Lima y no de su realidad distrital. Por eso llevamos como primer paso, a 2 vecinos del Cercado en nuestra lista de Regidores."
2018-08-25 04:32:53,0.012477467449352152,13,2,"Lucha contra eso, ayudame. Si la gente de bien no da la pelea, no tendremos derecho a quejarnos. No voy a hacer lo que otros por ganar. Cambiemos esto."
2018-08-25 04:35:30,0.5215776715200511,1,0,"Por favor, revisa Alli encontrarás toso lo que hice. Gracias por preguntar"
2018-08-25 04:39:00,0.31410674626196966,3,0,Una cosa no se opone a la otra. Nos faltan ambas
2018-08-25 08:10:55,0.5054670524594198,0,0,En Naranjal hay mucho espacio destinado a áreas verdes que no se utiliza (entre pista y auxiliar). Hay q usarlo.
2018-08-25 18:58:35,0.5852578291862617,0,0,"Su tnte alcalde es hiy su enemigo poitico, su ex gerente también. Se mal informa y muy fácil quieren vendernos el cuento de q todos son iguales. Pregúntame lo q quieras. Abrazo."
2018-08-25 19:05:58,0.004816397574130002,0,0,"Por favor escucha el audio. El Alcalde atiende un reclamo de un vecino. Envía a inspectores y estos confirman. Procede corregir. Más aun, al final el vecino pagó lo justo y el Alcalde fue injustamente perjudicado en el Poder Judicial. Gracias por pregubtar"
2018-08-25 20:35:52,0.07853137715125365,0,0,Nuestros Alcaldes atienden directamente a sus vecinos cuando los buscan. Ese es nuestro estilo. Nada fuera de lo normal.
2018-08-26 16:59:47,0.0285133278320762,2,0,No. Hay un montón de niños desatendidos tiene razón. Abrazos
2018-08-26 18:10:16,0.2985937687487178,0,0,Hay que fortalecer la familia y no quitarle responsabilidad. Tienes razón. Padres y madres deben ser loa primeros y más importa tes formadores
2018-08-26 20:18:33,0.32823650481604266,66,17,
2018-08-26 22:04:31,0.541333260777616,34,7,En Jesús María
2018-08-26 22:04:31,0.541333260777616,34,7,En Jesús María
2018-08-26 22:05:36,0.04199662441781229,2,0,No está involucrado. Escucha el audio y lee su descargo.
2018-08-27 01:38:30,0.0030239038072711467,33,4,"Hola No estoy de acuerdo contigo. Yo creo que no hay nada reprochable en atender a un vecino ni en el audio. Discrepamos. Ahora, si por defender mis convicciones debo perder, asi será. Quiero eliminar corruptos, no sumarme a linchamientos q considero injustos."
2018-08-27 02:54:30,0.047922919702881456,2,0,"972817043. Lo doy a todos porque espero atender a todos. Como normalmente lo tengo en silencio, escríbeme por favor que te contesto. Consecuencia siempre. Abrazo."
