,source,target,is_a,weight
4053,normaj12,RicardoBelmontC,fan,69.7666666667
4054,dgonzalezespino,RicardoBelmontC,fan,29.7666666667
4055,ZetaBasic,RicardoBelmontC,fan,8.43333333333
4056,Antony33042399,RicardoBelmontC,fan,8.6
4057,tcaws,RicardoBelmontC,fan,103.2
4058,guyerq,RicardoBelmontC,fan,78.9
4059,MiguelHilarioE,RicardoBelmontC,fan,99.2
4060,c4rlosm,RicardoBelmontC,fan,113.0
4061,VvmpirosKm22,RicardoBelmontC,fan,90.4333333333
4062,JavierAndradeC2,RicardoBelmontC,fan,0.8
4063,corinagambber,RicardoBelmontC,fan,77.3333333333
4064,OrientalSakura,RicardoBelmontC,fan,61.1333333333
4065,dennisse85,RicardoBelmontC,fan,115.1
4066,austribertameza,RicardoBelmontC,fan,22.4
4067,Ivan_Sanchez_M,RicardoBelmontC,fan,65.7666666667
4068,mpilares,RicardoBelmontC,fan,91.6666666667
4069,Aroncitho3,RicardoBelmontC,fan,0.666666666667
4070,israfelk,RicardoBelmontC,fan,95.6666666667
4071,reyeschagua,RicardoBelmontC,fan,81.0
4072,jaimerojas,RicardoBelmontC,fan,129.933333333
4073,Gloria2702,RicardoBelmontC,fan,74.8333333333
4074,Jose19969199863,RicardoBelmontC,fan,0.4
4075,adolfonarvaja3,RicardoBelmontC,fan,34.8
4076,sosservicea108,RicardoBelmontC,fan,68.1333333333
4077,siempre003,RicardoBelmontC,fan,110.366666667
4078,richardsanpo,RicardoBelmontC,fan,67.1
4079,maggy1977,RicardoBelmontC,fan,107.333333333
4080,Jhonata31919560,RicardoBelmontC,fan,1.66666666667
4081,1877_lucero,RicardoBelmontC,fan,83.4
4082,rody_pari,RicardoBelmontC,fan,18.1
4083,Fabianasd,RicardoBelmontC,fan,91.9666666667
4084,Cristin78125175,RicardoBelmontC,fan,9.8
4085,Frankli76777561,RicardoBelmontC,fan,0.3
4086,Anmesali,RicardoBelmontC,fan,7.16666666667
4087,Mesinik,RicardoBelmontC,fan,110.0
4088,pgilcajacuri,RicardoBelmontC,fan,70.7666666667
4089,jafetfarid1623,RicardoBelmontC,fan,39.6333333333
4090,Yersy50262052,RicardoBelmontC,fan,0.266666666667
4091,KLChongMendoza,RicardoBelmontC,fan,88.0333333333
4092,ismael_d250,RicardoBelmontC,fan,43.6666666667
4093,Henry_Barri,RicardoBelmontC,fan,103.566666667
4094,CarlosJ70715029,RicardoBelmontC,fan,0.233333333333
4095,CarlosLGP7,RicardoBelmontC,fan,102.666666667
4096,PariacuriDaniel,RicardoBelmontC,fan,2.43333333333
4097,sanz_mark,RicardoBelmontC,fan,75.3666666667
4098,pemac62,RicardoBelmontC,fan,62.2
4099,juliocesaredu1,RicardoBelmontC,fan,5.36666666667
4100,DanielMoranteA,RicardoBelmontC,fan,114.0
4101,astrid_o1,RicardoBelmontC,fan,86.2333333333
4102,beltranzavalag1,RicardoBelmontC,fan,75.0666666667
4103,Maraliahottter,RicardoBelmontC,fan,63.6666666667
4104,Fernand77144401,RicardoBelmontC,fan,11.0333333333
4105,VanesSaMarita,RicardoBelmontC,fan,105.1
4106,renbrav_39,RicardoBelmontC,fan,58.6333333333
4107,MarquitoCG,RicardoBelmontC,fan,96.0333333333
4108,Mara99556100,RicardoBelmontC,fan,0.2
4109,JULIOSULCAARIAS,RicardoBelmontC,fan,85.0
4110,Zady2lina,RicardoBelmontC,fan,32.2666666667
4111,OFMTWT,RicardoBelmontC,fan,87.0333333333
4112,EternoValor,RicardoBelmontC,fan,102.933333333
4113,RicardoAguiSaa,RicardoBelmontC,fan,86.3666666667
4114,cuatre22,RicardoBelmontC,fan,60.4666666667
4115,luis_2053,RicardoBelmontC,fan,63.4
4116,raulberyon,RicardoBelmontC,fan,115.6
4117,rodolforeynaldo,RicardoBelmontC,fan,104.033333333
4118,H144000,RicardoBelmontC,fan,92.3
4119,henry040718,RicardoBelmontC,fan,37.7666666667
4120,Clauuddita,RicardoBelmontC,fan,82.5333333333
4121,ErnestoJaraDel,RicardoBelmontC,fan,69.3
4122,miguelpg12360,RicardoBelmontC,fan,46.4333333333
4123,fredy25_1985,RicardoBelmontC,fan,99.3
4124,geer_vg,RicardoBelmontC,fan,0.966666666667
4125,VP_Evelyn,RicardoBelmontC,fan,62.5333333333
4126,DanieLEspCu,RicardoBelmontC,fan,94.5666666667
4127,diegoro45,RicardoBelmontC,fan,65.2666666667
4128,Verite2018,RicardoBelmontC,fan,81.3333333333
4129,JosDante1,RicardoBelmontC,fan,79.0333333333
4130,1999Pierina,RicardoBelmontC,fan,46.0
4131,ONDADIGITALTV,RicardoBelmontC,fan,74.6333333333
4132,johnbeistm,RicardoBelmontC,fan,73.5
4133,carlos_tiza,RicardoBelmontC,fan,87.8
4134,Valderrama_En,RicardoBelmontC,fan,107.533333333
4135,edithkhcj,RicardoBelmontC,fan,53.5333333333
4136,MarisolPRP,RicardoBelmontC,fan,81.5
4137,d7cb50a9e6af4f0,RicardoBelmontC,fan,38.5333333333
4138,Magaly46689362,RicardoBelmontC,fan,7.0
4139,CesvrSalvador,RicardoBelmontC,fan,85.9333333333
4140,dilaurasalvador,RicardoBelmontC,fan,82.8333333333
4141,Lee_ppol,RicardoBelmontC,fan,12.3333333333
4142,Elizabethsal5,RicardoBelmontC,fan,11.2
4143,johnysmael,RicardoBelmontC,fan,89.0
4144,MarcoRipa1,RicardoBelmontC,fan,75.8
4145,DennisDLeon7,RicardoBelmontC,fan,0.2
4146,lachikidelmal1,RicardoBelmontC,fan,30.7
4147,Peru_Cultural,RicardoBelmontC,fan,61.2333333333
4148,SREATEGUIM,RicardoBelmontC,fan,98.8333333333
4149,ricardoperu11,RicardoBelmontC,fan,55.1333333333
4150,SociedadOculta3,RicardoBelmontC,fan,40.5666666667
4151,lesliegomez171,RicardoBelmontC,fan,40.8333333333
4152,JDecorzo,RicardoBelmontC,fan,17.3333333333
4153,RoderickElisban,RicardoBelmontC,fan,32.6
4154,LouisDeLucio,RicardoBelmontC,fan,100.2
4155,MiguelA22986983,RicardoBelmontC,fan,7.8
4156,NoticiasHuaral,RicardoBelmontC,fan,102.9
4157,chino3189,RicardoBelmontC,fan,81.7666666667
4158,JessiNaiomi,RicardoBelmontC,fan,31.3666666667
4159,oswalchumacero,RicardoBelmontC,fan,66.3333333333
4160,JBendexu,RicardoBelmontC,fan,4.5
4161,Active5230,RicardoBelmontC,fan,85.9333333333
4162,AlfredoPantoj12,RicardoBelmontC,fan,54.9333333333
4163,GregorioOrdoez6,RicardoBelmontC,fan,8.96666666667
4164,16Diegozr,RicardoBelmontC,fan,76.6
4165,rafaeldeperu,RicardoBelmontC,fan,97.7333333333
4166,jhonnymarlo,RicardoBelmontC,fan,112.866666667
4167,MariluNaysha,RicardoBelmontC,fan,26.6
4168,AnflgvCarla,RicardoBelmontC,fan,63.6
4169,QuienesSaben,RicardoBelmontC,fan,49.7333333333
4170,lizlujan21,RicardoBelmontC,fan,72.7
4171,DraFerrer,RicardoBelmontC,fan,51.8333333333
4172,gaetanocesar,RicardoBelmontC,fan,53.2333333333
4173,joca2012,RicardoBelmontC,fan,77.7333333333
4174,trabucco_franco,RicardoBelmontC,fan,15.9333333333
4175,alextomatik,RicardoBelmontC,fan,8.3
4176,FERNANDO_1928,RicardoBelmontC,fan,65.9
4177,templario_02,RicardoBelmontC,fan,101.566666667
4178,berenizeap,RicardoBelmontC,fan,0.5
4179,PresstoPe,RicardoBelmontC,fan,92.3333333333
4180,GabriellaRoble3,RicardoBelmontC,fan,69.6
4181,LorenzziAldo,RicardoBelmontC,fan,87.0666666667
4182,robinpeterroman,RicardoBelmontC,fan,112.0
4183,misthik,RicardoBelmontC,fan,111.4
4184,CICL_OASIS,RicardoBelmontC,fan,55.6
4185,AmolsenAudun,RicardoBelmontC,fan,33.1666666667
4186,cadihor,RicardoBelmontC,fan,72.2333333333
4187,Veronicapg39,RicardoBelmontC,fan,96.4
4188,javisoldevilla,RicardoBelmontC,fan,92.8
4189,Edinsonlt88,RicardoBelmontC,fan,42.9666666667
4190,lucaminador,RicardoBelmontC,fan,2.13333333333
4191,bruce_2011,RicardoBelmontC,fan,92.4666666667
4192,williamsreboll1,RicardoBelmontC,fan,72.1
4193,agdozevallos,RicardoBelmontC,fan,74.1333333333
4194,BurakBuyukk,RicardoBelmontC,fan,74.8333333333
4195,JuanValdel,RicardoBelmontC,fan,12.7
4196,stgiiohc,RicardoBelmontC,fan,52.6
4197,AlexAriano0804,RicardoBelmontC,fan,63.9333333333
4198,111GROOVEER111,RicardoBelmontC,fan,44.2333333333
4199,BISONTEDORMIDO,RicardoBelmontC,fan,70.2333333333
4200,JessLecaros,RicardoBelmontC,fan,49.3666666667
4201,Darsiney,RicardoBelmontC,fan,20.2333333333
4202,antero_wawis23,RicardoBelmontC,fan,31.1
4203,JordyKun1407,RicardoBelmontC,fan,1.03333333333
4204,mistermaguro,RicardoBelmontC,fan,100.433333333
4205,Joaquin19445561,RicardoBelmontC,fan,2.06666666667
4206,Victor98817420,RicardoBelmontC,fan,56.5
4207,PaccoCesar,RicardoBelmontC,fan,51.6333333333
4208,AntifaMiami,RicardoBelmontC,fan,88.0666666667
4209,Meli_Salvador,RicardoBelmontC,fan,76.0666666667
4210,Jonatan35063409,RicardoBelmontC,fan,4.6
4211,JMercedes45,RicardoBelmontC,fan,20.4666666667
4212,xxnilxx,RicardoBelmontC,fan,113.933333333
4213,yonymachaca,RicardoBelmontC,fan,101.666666667
4214,TamaraBossanova,RicardoBelmontC,fan,62.8666666667
4215,millaisoolde,RicardoBelmontC,fan,104.866666667
4216,WILLYMA3,RicardoBelmontC,fan,85.9
4217,DorisMonona,RicardoBelmontC,fan,76.3333333333
4218,marlene_per,RicardoBelmontC,fan,73.1
4219,paolita2780,RicardoBelmontC,fan,52.2
4220,Roloalc,RicardoBelmontC,fan,69.3333333333
4221,nihilismo2012,RicardoBelmontC,fan,91.9666666667
4222,AVEGA316,RicardoBelmontC,fan,67.2
4223,cramospe93,RicardoBelmontC,fan,0.133333333333
4224,juanfra210275,RicardoBelmontC,fan,34.7666666667
4225,automedikados,RicardoBelmontC,fan,102.266666667
4226,VoyaserFranco,RicardoBelmontC,fan,100.1
4227,lovasejo,RicardoBelmontC,fan,55.4333333333
4228,almarys69,RicardoBelmontC,fan,102.333333333
4229,KaiserMihn,RicardoBelmontC,fan,62.0333333333
4230,mariomejiah,RicardoBelmontC,fan,107.833333333
4231,DiegoCarpio,RicardoBelmontC,fan,113.433333333
4232,Ripley43,RicardoBelmontC,fan,70.7666666667
4233,2015_lays,RicardoBelmontC,fan,43.5666666667
4234,Rossanitha2,RicardoBelmontC,fan,21.0666666667
4235,mitrataj,RicardoBelmontC,fan,101.566666667
4236,Enzorezzaca,RicardoBelmontC,fan,69.2
4237,fredygomez1,RicardoBelmontC,fan,109.066666667
4238,xun_mundo_mejor,RicardoBelmontC,fan,60.9666666667
4239,canelayclavo7,RicardoBelmontC,fan,45.8333333333
4240,Cleyton12663502,RicardoBelmontC,fan,4.3
4241,ernestoyaltas,RicardoBelmontC,fan,108.7
4242,AlanpoyetA,RicardoBelmontC,fan,39.1666666667
4243,jorgemarquezch,RicardoBelmontC,fan,114.0
4244,Aldinpechin,RicardoBelmontC,fan,14.5333333333
4245,YIMI44472293,RicardoBelmontC,fan,0.2
4246,Kat2Kill,RicardoBelmontC,fan,32.2666666667
4247,EstebanRosado,RicardoBelmontC,fan,53.4333333333
4248,eladiocruz98,RicardoBelmontC,fan,70.0666666667
4249,Williammvelasqu,RicardoBelmontC,fan,79.5333333333
4250,fcoBrune,RicardoBelmontC,fan,23.0666666667
4251,yexly,RicardoBelmontC,fan,95.9
4252,javier83937895,RicardoBelmontC,fan,5.03333333333
4253,DfransC,RicardoBelmontC,fan,0.0333333333333
4254,Karito_cr13,RicardoBelmontC,fan,70.0333333333
4255,haroldManuel02,RicardoBelmontC,fan,101.9
4256,uranio23xp,RicardoBelmontC,fan,65.8333333333
4257,GarciaLander,RicardoBelmontC,fan,92.8
4258,KarenAylee,RicardoBelmontC,fan,100.6
4259,ChumpitazEdwin,RicardoBelmontC,fan,21.4666666667
4260,liubiyob,RicardoBelmontC,fan,90.3333333333
4261,edduvp,RicardoBelmontC,fan,93.5333333333
4262,MarcoUCajamarca,RicardoBelmontC,fan,112.6
4263,GrendizerCarlos,RicardoBelmontC,fan,80.2
4264,adamadam301,RicardoBelmontC,fan,60.5666666667
4265,klaodis,RicardoBelmontC,fan,99.4333333333
4266,josepv_24,RicardoBelmontC,fan,86.7333333333
4267,marycarmen_2001,RicardoBelmontC,fan,103.7
4268,slmjara,RicardoBelmontC,fan,52.5333333333
4269,ffloresm2006,RicardoBelmontC,fan,73.4333333333
4270,karenvpinedo,RicardoBelmontC,fan,35.3333333333
4271,Alu_1ndu,RicardoBelmontC,fan,55.0666666667
4272,romesth,RicardoBelmontC,fan,111.4
4273,aldachavez1108,RicardoBelmontC,fan,42.9
4274,alessandrus87,RicardoBelmontC,fan,14.3
4275,vvigilante,RicardoBelmontC,fan,88.1
4276,abrelosojos45,RicardoBelmontC,fan,101.866666667
4277,CristhianDoni,RicardoBelmontC,fan,57.7
4278,rubeanph,RicardoBelmontC,fan,42.5333333333
4279,VTextil,RicardoBelmontC,fan,27.6
4280,rtoro32,RicardoBelmontC,fan,90.5666666667
4281,antas365,RicardoBelmontC,fan,47.5
4282,ministroguido,RicardoBelmontC,fan,62.5
4283,AleRazuri,RicardoBelmontC,fan,107.433333333
4284,isaac_huaman,RicardoBelmontC,fan,60.4666666667
4285,ToledoFCB,RicardoBelmontC,fan,106.733333333
4286,Ivan07Punk,RicardoBelmontC,fan,89.2333333333
4287,CanaQuilla,RicardoBelmontC,fan,38.9333333333
4288,mateospot,RicardoBelmontC,fan,90.4
4289,PeruDecide2018,RicardoBelmontC,fan,0.233333333333
4290,francitoxdforev,RicardoBelmontC,fan,62.2
4291,KikeBehar2,RicardoBelmontC,fan,6.83333333333
4292,EL_DURAKO_Peru,RicardoBelmontC,fan,95.9666666667
4293,Alon12263333,RicardoBelmontC,fan,4.03333333333
4294,AhJezhu,RicardoBelmontC,fan,101.033333333
4295,BandyTom,RicardoBelmontC,fan,67.0333333333
4296,zetacus,RicardoBelmontC,fan,92.0333333333
4297,jcdpn,RicardoBelmontC,fan,70.9
4298,Eldelp,RicardoBelmontC,fan,74.0666666667
4299,DxssRj,RicardoBelmontC,fan,0.7
4300,Pascual57041044,RicardoBelmontC,fan,9.73333333333
4301,VictorG81001484,RicardoBelmontC,fan,4.2
4302,milyk24,RicardoBelmontC,fan,84.4666666667
4303,pachecosaav,RicardoBelmontC,fan,48.5
4304,Jou41776534,RicardoBelmontC,fan,3.2
4305,EnriquePecador,RicardoBelmontC,fan,31.7333333333
4306,EdisonDeLaCru17,RicardoBelmontC,fan,30.3333333333
4307,Alex_Herrera420,RicardoBelmontC,fan,17.8333333333
4308,SalomeTorrin,RicardoBelmontC,fan,8.56666666667
4309,Segundo91603338,RicardoBelmontC,fan,3.63333333333
4310,Chisthiam,RicardoBelmontC,fan,101.133333333
4311,Carlos48792450,RicardoBelmontC,fan,1.73333333333
4312,macotoles,RicardoBelmontC,fan,91.0666666667
4313,FamaDT,RicardoBelmontC,fan,86.7333333333
4314,elvisantoniogo1,RicardoBelmontC,fan,48.3666666667
4315,ciparrago79,RicardoBelmontC,fan,68.8
4316,YNTCajahuanca,RicardoBelmontC,fan,98.1
4317,wilmerruiz1,RicardoBelmontC,fan,103.966666667
4318,DSanBorja,RicardoBelmontC,fan,71.7
4319,diego_36cba,RicardoBelmontC,fan,101.766666667
4320,angelo_ascarza,RicardoBelmontC,fan,8.3
4321,carlosvasquezlp,RicardoBelmontC,fan,111.366666667
4322,yaroumaco,RicardoBelmontC,fan,48.9333333333
4323,hugosalinas,RicardoBelmontC,fan,116.966666667
4324,CMilShi,RicardoBelmontC,fan,64.9333333333
4325,DayanNose,RicardoBelmontC,fan,27.2333333333
4326,jlainezv,RicardoBelmontC,fan,67.8333333333
4327,anrectoresperu,RicardoBelmontC,fan,61.4333333333
4328,jbarriosv1,RicardoBelmontC,fan,50.4
4329,Victorhugogr44,RicardoBelmontC,fan,28.6
4330,choquisaldana,RicardoBelmontC,fan,19.9333333333
4331,Lsantiago2017,RicardoBelmontC,fan,15.5333333333
4332,CutiCesar,RicardoBelmontC,fan,3.0
4333,Elvis10102,RicardoBelmontC,fan,0.7
4334,EmilioGrillo1,RicardoBelmontC,fan,73.0666666667
4335,Paolita_2705,RicardoBelmontC,fan,86.6
4336,_LuisGuevara,RicardoBelmontC,fan,88.2666666667
4337,elvismori,RicardoBelmontC,fan,103.566666667
4338,GelberPonce,RicardoBelmontC,fan,17.8333333333
4339,Wil_Chilon,RicardoBelmontC,fan,2.03333333333
4340,Indignada2013,RicardoBelmontC,fan,62.3
4341,Abel68032072,RicardoBelmontC,fan,0.833333333333
4342,AdautoTicse,RicardoBelmontC,fan,2.43333333333
4343,Pascualus12,RicardoBelmontC,fan,104.433333333
4344,ralvarezlp,RicardoBelmontC,fan,104.466666667
4345,LuisDuran0910,RicardoBelmontC,fan,101.833333333
4346,SoyPeru2,RicardoBelmontC,fan,0.3
4347,ANDRONANIVET,RicardoBelmontC,fan,88.1333333333
4348,MenenAtayauri,RicardoBelmontC,fan,85.1666666667
4349,guillenroger,RicardoBelmontC,fan,100.033333333
4350,PERCYGUERRA1,RicardoBelmontC,fan,75.0
4351,Urbanoperu1,RicardoBelmontC,fan,0.166666666667
4352,RedGEPeru,RicardoBelmontC,fan,50.4333333333
4353,218Omi,RicardoBelmontC,fan,44.3
4354,jheniffervas11,RicardoBelmontC,fan,43.3666666667
4355,altamorano,RicardoBelmontC,fan,58.0666666667
4356,brunostefano23,RicardoBelmontC,fan,26.0
4357,BajakAlberto,RicardoBelmontC,fan,24.1
4358,sandritasami,RicardoBelmontC,fan,95.7333333333
4359,Keiffersanchez1,RicardoBelmontC,fan,20.5
4360,malena_jurado,RicardoBelmontC,fan,112.833333333
4361,Thenathan5,RicardoBelmontC,fan,2.1
4362,lpalomin25,RicardoBelmontC,fan,97.0
4363,NuwanDin,RicardoBelmontC,fan,109.666666667
4364,victor_php,RicardoBelmontC,fan,54.8333333333
4365,poloperu76,RicardoBelmontC,fan,22.1
4366,nzaibot,RicardoBelmontC,fan,113.333333333
4367,ibaezluis40,RicardoBelmontC,fan,48.1333333333
4368,CRaullito,RicardoBelmontC,fan,0.1
4369,A_Aguinaga,RicardoBelmontC,fan,70.9333333333
4370,GomeroLao,RicardoBelmontC,fan,68.1333333333
4371,amaru495,RicardoBelmontC,fan,73.1333333333
4372,anselimport,RicardoBelmontC,fan,53.1
4373,UrielCuadradoz,RicardoBelmontC,fan,36.4333333333
4374,MiguelAyllon82,RicardoBelmontC,fan,82.1
4375,JordiVargasC,RicardoBelmontC,fan,34.0
4376,RobertoYsla,RicardoBelmontC,fan,76.1666666667
4377,RicardoValdi12,RicardoBelmontC,fan,72.3333333333
4378,CiudadanoFel,RicardoBelmontC,fan,92.2666666667
4379,ftafurg,RicardoBelmontC,fan,89.9333333333
4380,huancayo_ciudad,RicardoBelmontC,fan,107.1
4381,Gbc1951,RicardoBelmontC,fan,56.9333333333
4382,gapu0119,RicardoBelmontC,fan,65.4333333333
4383,sfutbol,RicardoBelmontC,fan,109.7
4384,Nimamoralesart1,RicardoBelmontC,fan,0.7
4385,Wilfred10829310,RicardoBelmontC,fan,0.6
4386,Yabitza,RicardoBelmontC,fan,90.3666666667
4387,victor_colchado,RicardoBelmontC,fan,42.7333333333
4388,ca_joya,RicardoBelmontC,fan,73.6333333333
4389,ClinicaJisascra,RicardoBelmontC,fan,69.2666666667
4390,MariaEl39242065,RicardoBelmontC,fan,1.0
4391,rosario28927105,RicardoBelmontC,fan,0.266666666667
4392,PedroMillaToro,RicardoBelmontC,fan,61.7666666667
4393,38Rusvel,RicardoBelmontC,fan,49.6333333333
4394,Gunther_29,RicardoBelmontC,fan,77.2
4395,ElZorrodelMedio,RicardoBelmontC,fan,25.8666666667
4396,Freddy_24,RicardoBelmontC,fan,106.833333333
4397,VictorE07222310,RicardoBelmontC,fan,1.96666666667
4398,jjdelcastillo71,RicardoBelmontC,fan,107.466666667
4399,Fatty2018,RicardoBelmontC,fan,12.5666666667
4400,geoabl29,RicardoBelmontC,fan,88.0
4401,conexvec,RicardoBelmontC,fan,91.6666666667
4402,EchevarriaDante,RicardoBelmontC,fan,29.4666666667
4403,MiguelCuevaR,RicardoBelmontC,fan,71.5
4404,JHmormontoy,RicardoBelmontC,fan,31.8666666667
4405,ritapradoderiv1,RicardoBelmontC,fan,34.4333333333
4406,Yadhia2,RicardoBelmontC,fan,21.0666666667
4407,Alex_Delacruz_D,RicardoBelmontC,fan,37.3
4408,Loquillo_peru,RicardoBelmontC,fan,106.666666667
4409,peru68jaime,RicardoBelmontC,fan,15.9
4410,Riccard03712393,RicardoBelmontC,fan,1.23333333333
4411,jsucari,RicardoBelmontC,fan,87.3333333333
4412,Luxh5,RicardoBelmontC,fan,7.9
4413,LizReyes2419,RicardoBelmontC,fan,11.0
4414,intiperu,RicardoBelmontC,fan,102.7
4415,hannibal_doctor,RicardoBelmontC,fan,4.8
4416,ccuadros_18,RicardoBelmontC,fan,42.4333333333
4417,vicentgol,RicardoBelmontC,fan,98.5
4418,CesarABolivarB,RicardoBelmontC,fan,75.4666666667
4419,troyano118,RicardoBelmontC,fan,63.9666666667
4420,Cristob25612559,RicardoBelmontC,fan,0.8
4421,zulma2013prince,RicardoBelmontC,fan,59.8333333333
4422,KikasKasH,RicardoBelmontC,fan,54.9333333333
4423,markis_tito,RicardoBelmontC,fan,99.3333333333
4424,mkchg1977,RicardoBelmontC,fan,0.933333333333
4425,maribel_2592,RicardoBelmontC,fan,65.3
4426,ChuqueDina,RicardoBelmontC,fan,7.66666666667
4427,Zoe_Made,RicardoBelmontC,fan,66.6666666667
4428,ClaudioChagua,RicardoBelmontC,fan,33.8333333333
4429,victor102748,RicardoBelmontC,fan,63.6
4430,DEYSIMENDOZAMOR,RicardoBelmontC,fan,65.0333333333
4431,c7632eca4b20414,RicardoBelmontC,fan,51.2666666667
4432,Quiqe_Ramos,RicardoBelmontC,fan,92.5
4433,ldpozoruiz,RicardoBelmontC,fan,37.6666666667
4434,SGleey,RicardoBelmontC,fan,26.4333333333
4435,Jado48309837,RicardoBelmontC,fan,0.833333333333
4436,ElianaF16164147,RicardoBelmontC,fan,0.333333333333
4437,rayblue17,RicardoBelmontC,fan,71.9333333333
4438,Alvaro_EdC,RicardoBelmontC,fan,96.9333333333
4439,BDK1977C,RicardoBelmontC,fan,52.3
4440,FerrandJavier,RicardoBelmontC,fan,41.1333333333
4441,CesarMendoza_82,RicardoBelmontC,fan,99.9
4442,Fbtorres6,RicardoBelmontC,fan,43.9333333333
4443,arianamarca,RicardoBelmontC,fan,85.2666666667
4444,FREDDYWHP,RicardoBelmontC,fan,92.9333333333
4445,rafollosa29,RicardoBelmontC,fan,8.4
4446,ireneignacioq,RicardoBelmontC,fan,64.2333333333
4447,yuupana_com,RicardoBelmontC,fan,100.366666667
4448,Joseroman2010,RicardoBelmontC,fan,107.966666667
4449,eneyravaldez,RicardoBelmontC,fan,11.3666666667
4450,rociosaraza,RicardoBelmontC,fan,91.6333333333
4451,AntonioAscania,RicardoBelmontC,fan,29.1666666667
4452,alonxdfrom,RicardoBelmontC,fan,57.2
4453,NEDZEVALLOSC,RicardoBelmontC,fan,72.0
4454,maquey1,RicardoBelmontC,fan,53.0
4455,willmel1418,RicardoBelmontC,fan,92.8666666667
4456,PabloQuispe15,RicardoBelmontC,fan,33.7
4457,LopezEgo,RicardoBelmontC,fan,79.2333333333
4458,jlhr1006,RicardoBelmontC,fan,50.4
4459,JoseluisJustino,RicardoBelmontC,fan,93.2666666667
4460,Yonathancrazy,RicardoBelmontC,fan,89.5
4461,coras_miguel,RicardoBelmontC,fan,0.433333333333
4462,pbenels,RicardoBelmontC,fan,104.4
4463,delaguilareal,RicardoBelmontC,fan,93.6333333333
4464,Francis21553877,RicardoBelmontC,fan,21.9666666667
4465,ChanoSilva,RicardoBelmontC,fan,115.6
4466,soccofe2008,RicardoBelmontC,fan,33.7666666667
4467,cynthia_2384,RicardoBelmontC,fan,98.4
4468,totalclaridad,RicardoBelmontC,fan,57.4
4469,peruenlanoticia,RicardoBelmontC,fan,55.2
4470,OperadorMP,RicardoBelmontC,fan,82.8333333333
4471,VasquezLayza,RicardoBelmontC,fan,89.4
4472,juliocarlos1969,RicardoBelmontC,fan,94.3666666667
4473,Jonathan_Villon,RicardoBelmontC,fan,83.5333333333
4474,Marglem_,RicardoBelmontC,fan,112.366666667
4475,cesarleprux2017,RicardoBelmontC,fan,11.9666666667
4476,aalecchi,RicardoBelmontC,fan,103.466666667
4477,RuthC_A,RicardoBelmontC,fan,105.433333333
4478,FredFredsilvam,RicardoBelmontC,fan,46.9
4479,moiseszapata,RicardoBelmontC,fan,109.066666667
4480,CAR10AR,RicardoBelmontC,fan,49.4
4481,tonyy_ko,RicardoBelmontC,fan,34.9333333333
4482,carloscandiaE,RicardoBelmontC,fan,43.7
4483,WalterWdbd,RicardoBelmontC,fan,35.8
4484,TessyMarcelo,RicardoBelmontC,fan,88.1333333333
4485,PattyN_A,RicardoBelmontC,fan,92.1333333333
4486,EstherM11676536,RicardoBelmontC,fan,4.13333333333
4487,Nferni76,RicardoBelmontC,fan,76.6
4488,chrifite,RicardoBelmontC,fan,64.8
4489,GianCarlo_MG,RicardoBelmontC,fan,14.6666666667
4490,153_martin,RicardoBelmontC,fan,88.3333333333
4491,drsaulgarrido,RicardoBelmontC,fan,49.8333333333
4492,jatarama,RicardoBelmontC,fan,114.1
4493,OverkillRiot,RicardoBelmontC,fan,55.0333333333
4494,JuanQui03829388,RicardoBelmontC,fan,1.76666666667
4495,Birkinbag,RicardoBelmontC,fan,113.533333333
4496,CCMMT,RicardoBelmontC,fan,92.3
4497,ExverPaz,RicardoBelmontC,fan,61.7
4498,asuclupe,RicardoBelmontC,fan,90.9333333333
4499,JunitoElT,RicardoBelmontC,fan,28.8666666667
4500,AnyferJnhc,RicardoBelmontC,fan,38.2666666667
4501,rodriian22,RicardoBelmontC,fan,48.2666666667
4502,Yonirosariosal2,RicardoBelmontC,fan,32.7333333333
4503,Javier00668084,RicardoBelmontC,fan,4.93333333333
4504,henrysaulh,RicardoBelmontC,fan,92.1666666667
4505,complicada82,RicardoBelmontC,fan,98.6333333333
4506,caqui_q,RicardoBelmontC,fan,52.2
4507,QuillaMauricio,RicardoBelmontC,fan,31.6333333333
4508,Wilber164f,RicardoBelmontC,fan,46.9333333333
4509,miltonspv,RicardoBelmontC,fan,36.8333333333
4510,Alvaro19563597,RicardoBelmontC,fan,2.46666666667
4511,emachados,RicardoBelmontC,fan,103.866666667
4512,_miyidam,RicardoBelmontC,fan,109.233333333
4513,jhonsantillan11,RicardoBelmontC,fan,81.8666666667
4514,peruvian_player,RicardoBelmontC,fan,103.6
4515,robertocastil25,RicardoBelmontC,fan,83.3
4516,MoisesTacna,RicardoBelmontC,fan,4.66666666667
4517,yoryabeba,RicardoBelmontC,fan,74.5
4518,RochiTr26,RicardoBelmontC,fan,14.8
4519,jasonbadillo88,RicardoBelmontC,fan,100.333333333
4520,jltorres_c,RicardoBelmontC,fan,70.8666666667
4521,eduardo_willka,RicardoBelmontC,fan,69.7333333333
4522,THIAGO77648950,RicardoBelmontC,fan,71.0
4523,JosephEnrique94,RicardoBelmontC,fan,33.0666666667
4524,MarcaelJonca,RicardoBelmontC,fan,31.3666666667
4525,Ricardo96433179,RicardoBelmontC,fan,4.2
4526,chikitoalex1,RicardoBelmontC,fan,35.9666666667
